   2.7327175e-01  -1.8967425e-01  -6.9436782e-02   1.6151468e-02   6.2392606e-02  -9.5868165e-02   3.5721443e-01  -2.2700631e-01   2.2152578e-02   4.4103501e-01  -8.6566713e-02  -3.0340235e-01   1.8364816e-01  -5.7401338e-01  -9.9971200e-01   2.1309485e-01  -1.6677661e-01   3.2471485e-01  -2.5390507e-02  -7.5115161e-02   8.9118065e-02  -5.5431130e-03   6.2286752e-02  -1.7145191e-01   5.0895762e-01  -1.1187195e-01  -4.9522605e-01   6.3439650e-01  -1.8225744e-01  -1.5195528e-01   3.3063645e-01  -1.0272661e-01  -2.9381715e-01   1.2280856e-01  -1.1550318e-01   1.3507388e-01   3.1466210e-02  -1.7651067e-01   7.9276660e-03  -8.7149312e-02  -3.6838897e-01   4.1482558e-01  -9.9000505e-02  -5.0861341e-02   6.2249564e-02   5.3026277e-02   3.2401173e-01   1.5251860e-01   1.0508704e-01  -2.3231168e-01
  -5.8491063e-01   2.6865004e-01   1.6985758e-01   3.0005799e-01  -5.2375428e-01   1.5718242e-01   5.0287194e-01  -1.3359364e+00   3.3676010e-01   5.1803645e-01   1.1477352e+00   3.5073890e-01   1.3608096e-01  -5.1159627e-01   2.7919884e-01   4.7771009e-01  -8.1443489e-01  -3.5489875e-02  -7.0801516e-01  -9.9928957e-01  -6.8504997e-01   6.9310888e-01  -4.6538907e-01   2.3726548e-01  -7.5059177e-01   8.9871853e-01   3.2050114e-01   1.5989987e-01  -8.6188232e-01  -3.5504286e-01  -6.7771772e-01   4.7309929e-01   4.7500742e-01  -5.0486565e-01   2.1827627e-01   3.5275261e-01  -1.3597633e+00  -7.6264497e-01   2.5508905e-01  -1.1559364e-02   5.3242712e-01  -6.4719240e-01  -4.2966551e-01  -5.9542861e-02   1.6707903e-02  -5.5739120e-01   1.7426965e-01  -2.0772313e-01   1.3324861e-01   4.6603573e-01
  -7.0309265e-01   1.7635338e-01  -2.6613826e-01  -1.4879711e-01  -4.4660828e-01  -8.1502742e-02   3.0075198e-02  -1.3776775e-01   4.2465401e-01  -1.7916049e-01   3.5525927e-02   1.1792155e-01   5.4783599e-02  -1.3584854e-01   2.3108537e-01   5.1568442e-01   1.7604683e-01   3.5932212e-01  -9.5210299e-02  -9.2004760e-03  -2.9800238e-01   3.1811203e-01   1.8656076e-01   1.4227825e-01  -1.7787822e-01   8.9671519e-01   1.4954010e-01   5.2920448e-01  -6.9124702e-01  -3.9883186e-01   3.7317900e-01   5.1418863e-01   3.8003120e-01   1.1391686e-01   2.8497566e-01   8.0748749e-01  -4.9390041e-01  -2.9139893e-01   5.5182917e-01   2.2734629e-01   6.1032424e-01   7.2529321e-02   7.1559573e-02   4.6919667e-01   4.7741060e-01   1.3470077e-01   5.7348551e-01   1.1891482e-01   3.1156276e-01   3.7124785e-01
  -1.2188333e+00  -1.0587208e+00  -8.2793869e-01  -5.4236860e-01  -4.5402294e-01  -4.9967009e-02  -1.6832192e-01   7.0105606e-02  -4.3646961e-02  -3.3296905e-01  -4.6020655e-01  -8.1074970e-01   4.8433340e-01  -1.6146708e+00  -1.1296590e+00  -7.5580780e-01  -1.0524082e+00  -4.8558383e-01  -3.6220277e-01  -7.1506636e-01  -2.6993679e-01  -3.5109387e-01  -1.0849807e+00  -8.3485358e-01  -9.5473080e-01  -1.1279111e+00  -1.2011148e+00  -7.3036528e-01  -1.4920463e+00  -3.9387926e-01  -1.6268292e+00  -2.3120707e+00  -1.2772384e+00  -3.7612735e-01  -1.0191707e+00  -1.2025599e+00  -1.7472323e+00  -1.6491477e+00  -5.9939799e-01  -1.0082780e+00  -6.0447062e-01  -1.3484612e+00  -1.4717869e+00  -1.9258012e+00  -1.6613163e+00  -1.3242562e+00  -3.8400994e-02  -1.0996706e+00  -1.2876894e+00  -1.0880630e+00
  -1.8812338e-01   6.9109827e-01  -1.3019545e-02   1.2108231e-01  -1.4531907e+00   3.5530808e-01   4.1761251e-01  -1.4306265e+00   5.5155224e-01   1.3976365e-01   9.7419691e-01   6.5267642e-01  -4.0199647e-01  -4.4926275e-01   7.1973915e-01   9.5796567e-01  -4.5428896e-01   2.6348076e-01  -2.4514526e-01  -8.3004337e-01  -4.5927054e-01   8.0179250e-01   1.0048817e-01   3.5370794e-01  -3.5962111e-01   7.0723545e-01   5.0403443e-01   1.3136859e-01  -3.0618276e-01  -2.0687486e-01   2.8749544e-01   9.1869404e-01   8.3366150e-01  -7.7829186e-01   2.0303277e-01   6.7329037e-01  -1.0094251e+00  -1.0203310e+00  -3.3844492e-02   2.4727134e-01   8.2777783e-01  -3.6097305e-01  -2.5994269e-01  -1.6911416e-02   4.6585211e-01   6.2862649e-02   3.9425083e-01   8.0327791e-02   3.9903015e-01   6.4730092e-02
  -1.0553173e+00   3.5672337e-01  -3.0068217e-01  -8.8390204e-01  -7.5240264e-01  -6.2600774e-02  -3.0443206e-01  -4.2447806e-01  -1.9731438e-01  -1.3295675e+00  -1.0401283e+00  -5.2166977e-01   7.8571171e-01   4.9182767e-01   2.0458519e-01   2.0024520e-01   1.8354169e-01   9.8459699e-02   3.7280332e-01   3.8588251e-01   8.0268631e-01   3.2706645e-01   4.9439278e-01   5.3293153e-01   2.3425359e-01   1.1437190e+00  -3.3798972e-01   2.9558539e-01  -1.4849040e-02  -4.9728818e-02  -6.2665423e-02  -1.3980085e-01   5.0286836e-02   6.8556169e-01  -7.9053256e-02   2.4276838e-01  -4.1810704e-01   6.7558677e-01   2.0441129e-01   3.1113414e-01   9.2873784e-02   4.6524038e-01   3.2125793e-01   3.2199848e-01   1.4495719e-02   6.9218368e-02   3.1395294e-01   3.7311452e-01  -7.5456375e-02   2.1094975e-01
  -7.9261777e-01   1.4439453e-01  -3.4592795e-01  -3.2703628e-01  -4.6566548e-01  -6.3011987e-01  -2.0584019e-01  -7.3125144e-01  -7.2358501e-01  -4.5220793e-02  -4.3658492e-01  -4.7784105e-01  -6.8574965e-01  -1.4911288e-01  -2.8728429e-01  -7.6088078e-01  -2.7550410e-01   3.0456280e-02   3.3667634e-01   1.6467446e-01  -9.6443636e-02   2.9393706e-01  -1.4786396e-01  -3.3415562e-01  -4.2795919e-01   3.1198860e-03  -8.0258932e-01  -3.8833207e-01  -2.6574015e-01  -9.7760157e-02  -4.0032639e-01  -4.5893071e-01  -1.1076702e+00  -1.8215387e-01  -4.3501737e-01  -1.3792212e-01   9.4101900e-05  -5.8205593e-01  -8.2536373e-01  -1.0367415e+00  -1.4468540e+00  -5.7521991e-01  -6.2323385e-01  -2.3438857e-01  -3.8303003e-01   1.4108993e-01  -2.5455065e-01  -2.6122369e-02   2.5071107e-01  -1.2582365e-01
  -1.0607537e+00   2.4078153e-01   3.7203677e-01   1.4859025e-01  -6.7964537e-01   2.0019798e-01   4.8120486e-01  -1.7336810e+00   2.6640017e-01   4.4965627e-01   1.1039123e+00   6.0051772e-01  -1.3521857e-01  -5.5278481e-01   6.1289638e-01   2.8618661e-01  -4.6727520e-01  -2.1214627e-01  -4.8200159e-01  -1.2516818e+00  -7.1888318e-01   6.6268317e-01  -1.6399146e-01   2.3420652e-01  -8.6461665e-01   8.5610124e-01   6.6163081e-01  -3.2802803e-01  -4.3668048e-02  -3.1512700e-01   3.4593165e-01   9.7670119e-01   1.0188150e+00  -5.9418247e-01   4.6008733e-01   7.2432314e-01  -8.3917888e-01  -1.1356387e+00   7.1132183e-01  -1.5845272e-01   5.0338598e-01  -6.8449320e-01  -5.6131566e-01   3.6160298e-01   4.5326859e-01  -9.3525442e-02   1.7824783e-01   3.1812686e-02   5.3528610e-01   7.4241330e-01
   1.3154512e+00   4.2363608e-01   1.3007414e+00   1.5169704e+00   1.4236043e+00   8.3834193e-01   1.7996801e+00   5.3582414e-01   1.2159575e+00   1.5849625e+00   1.0889414e+00   2.1439950e+00   1.4465213e+00   1.3670725e+00   6.9352312e-01   4.0756771e-01   5.7118657e-01   6.7832458e-01   5.1241622e-01   2.9053813e-01   3.8663724e-01   2.4985144e-01   5.2744724e-01   4.5230388e-01   5.0082417e-01   3.1890037e-01   8.2458993e-02   7.3529484e-01   1.4233366e+00   4.1855029e-01   5.9157270e-01   3.0090323e-01   6.2395085e-01   1.8988597e-01   3.7521319e-01  -7.8115565e-02   2.7428477e-01   5.3971843e-01   1.9488318e-01   4.4646606e-01   3.0516801e-01   7.0518893e-02   8.0374411e-01   5.3909672e-01  -2.4065993e-01  -1.5956976e-01  -3.0753306e-01  -2.6752580e-01   1.8261099e-01  -1.8969790e-01
   1.1823250e-03   2.2449488e-01   3.0264875e-01   6.1712763e-01   2.3074575e-01  -6.4884504e-02   2.9931345e-01  -3.7600048e-01   5.1753688e-01  -3.3526930e-01  -2.3381220e-01   2.6576015e-01   8.0694847e-01   4.0866072e-01  -6.9842232e-02   6.1501940e-01   5.0439358e-01   8.4439465e-02   1.6360481e-01   4.0433388e-01   5.9319906e-01   3.4825302e-01   5.4978048e-01   6.8099219e-01  -8.6159259e-02   9.5197056e-01   2.1296723e-02   4.8330172e-01   2.7537255e-01   2.0683261e-02   1.2814170e-01  -1.0685148e-01   6.7515614e-02   7.8708141e-01  -8.3058570e-02   1.7947534e-01  -9.7427573e-02   5.5568589e-01   2.3697993e-01   4.9759164e-01   1.0063966e-01   4.6931943e-01   3.2975399e-01   5.1139693e-01  -2.0673742e-01   1.3093010e-01   7.2429531e-01   3.3795364e-01   4.4995694e-01   3.9396953e-01
   3.7866471e-01   1.6902133e-01  -5.3693201e-01   1.4063545e-01  -8.0959189e-01  -1.0116786e-01  -4.7302677e-01  -1.0121968e+00   2.8644434e-01  -1.8615104e-01   1.9596854e-01   1.7249769e-01  -1.5350551e-01  -8.0870604e-01  -5.5318528e-01  -8.8559820e-03  -9.9304480e-01  -3.5521620e-01  -2.1845362e-01  -8.4878272e-01   4.4204895e-01   5.1942700e-01  -2.2451126e-01  -5.9622154e-01  -3.3994942e-01   1.2552644e-01  -6.5838492e-01   9.6204490e-03  -3.9636656e-01  -4.3804630e-02  -3.5390863e-01  -6.3675096e-01  -5.1773420e-02  -9.8106552e-01  -8.2314967e-01  -7.4372572e-01  -1.0151727e+00  -1.2420690e+00  -9.3671112e-01  -7.9505452e-01  -9.9077917e-01  -1.3021839e+00  -6.5246185e-01  -1.1865463e-01  -2.4096216e-01  -3.6788948e-01  -6.6757804e-01   8.0788184e-01  -3.6874321e-01   2.4046963e-01
   2.4744357e-01  -1.9309492e-01  -2.3161044e-01  -2.8839748e-01  -1.4600482e-01  -3.9342008e-01  -3.2119400e-01  -7.4300780e-02  -6.3491222e-02   2.8595570e-01  -4.1448274e-01  -3.6698578e-01   1.3883963e-02  -1.0205285e+00  -9.1000338e-01   9.0148305e-02  -4.6766602e-01   1.4785157e-01  -8.3678059e-02  -1.4490907e-01   2.7865451e-01  -2.3741562e-01  -9.7463816e-02  -5.6004016e-01   4.5640484e-01  -4.0298737e-01  -6.5408903e-01   1.5570223e-02  -3.9369982e-01  -3.7357219e-01   1.3975645e-01  -5.0583587e-01  -4.3451730e-01  -9.9557558e-02  -3.3727981e-01  -2.7834640e-01  -6.5782940e-01  -4.9861359e-01   1.6232833e-01  -6.5662845e-02  -3.5606490e-01  -1.1194968e-01  -4.4474635e-01  -2.8907790e-01  -4.4665279e-01  -3.0066325e-01  -1.7623104e-01  -3.3540506e-01  -3.9071238e-01  -5.5807181e-01
  -3.3675245e-01   5.5965623e-01   7.7319002e-01   2.5920879e-01   2.3648286e-01   9.5360481e-01   3.3849490e-01   1.5645849e+00   1.2609774e+00   5.4131853e-01   9.6373531e-02   8.8116063e-01   1.7065866e+00   1.6692172e-01   1.3894850e+00   1.4949382e-01   1.2209721e+00   1.9425418e-01   5.4307211e-01  -1.3520875e-01   6.3823449e-01  -5.4703083e-01   2.0726510e-01  -4.5737630e-01   1.0854576e+00   6.0771115e-01   7.3834675e-02   1.1820719e+00   1.2219147e+00  -8.4844518e-01   4.1702998e-01   1.0610609e+00   7.8209990e-01   3.2592055e-01   5.0253554e-01   2.1600344e-01  -7.1754158e-01   1.4443940e-01   6.7228566e-01   8.9656690e-01   4.8611453e-01   3.3137500e-04   2.0104876e-01  -3.2667975e-02  -3.3096168e-02   3.1693669e-02   1.9080929e-01  -1.1219859e-01  -2.3848989e-01  -5.7500482e-01
  -1.4436797e+00  -1.2362012e+00  -1.6219307e-01  -1.7672264e-01  -3.2560033e-01  -1.0619112e-01  -1.0097372e-01  -3.1605851e-01  -1.6330778e-01   4.0371056e-02  -4.4204332e-01  -6.5844670e-01   2.2416032e-02  -8.8540824e-01  -1.1669571e+00  -5.8715139e-01  -5.1304497e-01  -8.0895994e-01  -1.9176596e-01  -1.1457207e-01  -3.3362842e-01  -5.2792400e-01  -1.4500423e+00  -8.9144790e-01  -2.9703910e-01  -9.5405324e-01  -1.4800098e+00  -7.9741861e-01  -5.8334435e-01  -5.9722043e-01  -7.2789384e-01  -1.6154085e+00  -8.9108972e-01  -5.3344340e-01  -1.1858425e+00  -2.2208978e-01  -1.1753182e+00  -8.4905646e-01  -7.8960353e-01  -6.6253905e-01  -1.1393157e+00   5.0413219e-02  -1.0875982e+00  -2.1424362e+00  -1.3769816e+00  -1.1027380e+00  -4.5328232e-01  -1.5561132e+00  -1.1176188e+00  -1.4672151e+00
  -4.7121709e-02   8.6545197e-02  -3.5496487e-01   1.9226446e-01  -1.9998061e-01   5.9269165e-02  -4.1963990e-02  -1.1901277e+00  -5.7458047e-01   1.3326403e-01   8.0770738e-02   2.7808201e-01  -1.0051897e+00   1.0060340e+00  -2.6154803e-01  -3.9277410e-01  -1.1674456e-01  -2.3761902e-01  -1.3448927e-01  -2.6227619e-01  -3.1526481e-02  -1.2104935e-01  -2.8050503e-01  -6.1786532e-02  -3.3290630e-01  -1.4620976e-02  -8.7343857e-02  -6.1430007e-01  -3.0167086e-01  -5.9037723e-02  -1.3168648e-01  -1.8433316e-01   1.0450775e-01  -6.5456894e-02  -6.8112626e-02  -8.2370346e-02   5.3479812e-01  -9.6627669e-02  -2.4567903e-01  -4.3106444e-02  -4.3524551e-01   1.1977842e-01   1.3585331e-01  -4.6108515e-02   1.5830249e-01  -1.8239096e-01   4.1789676e-01  -5.7953701e-01  -7.7229920e-03   3.8142544e-01
  -7.6111330e-03   9.6885846e-02   2.0916962e-01   8.0534992e-01   3.1226966e-01  -4.7274185e-01   4.2379274e-01  -4.3715400e-01  -3.3842845e-01   3.7569412e-01   3.5324428e-01   9.5799821e-02   1.0022372e-01   2.8284146e-01  -1.4751459e-01   1.3019400e-01   2.8501810e-03  -3.2161503e-02   8.1051858e-02  -7.5770400e-03   2.9142916e-01   2.0674705e-01   3.9913344e-01   3.4624025e-01  -8.0222277e-02   3.3041180e-01  -1.2572486e-01  -3.2099970e-03  -3.2994619e-02   9.7295600e-03  -3.6189902e-02  -9.4049148e-02  -1.4602388e-01   7.0248944e-02   6.6287689e-02  -4.2983283e-02   1.6066358e-01   2.3579841e-01  -3.1236827e-01  -3.2867321e-01  -1.2802214e-01   8.2281437e-02  -6.9090096e-02   3.9212170e-01   2.0095995e-01  -5.2322411e-02   2.0484222e-01   1.9950209e-01   1.6122539e-01   4.0943929e-01
   1.9134837e-01   1.7934881e-01  -2.8387511e-01  -6.2902392e-01  -2.2857678e-01  -6.9940474e-02  -5.3191901e-01  -1.3305716e-01   8.3759597e-02  -4.1188095e-01  -3.0744174e-01  -4.9965806e-01  -2.7484877e-01   1.9881467e-01   1.5803308e-01  -1.5178034e-01   5.5601692e-01   6.1183468e-02   2.3176229e-02  -2.8411064e-02   1.7631443e-01   2.8858072e-01  -4.1572623e-01  -2.2475559e-01   2.0366393e-02  -1.6554227e-01   3.3928485e-02   1.6577476e-02   3.9375962e-01  -8.1231817e-02   2.7406839e-02  -2.4819763e-02   2.1706130e-01   4.8272410e-01   4.3246099e-02   1.5799714e-01  -4.6032401e-01  -7.2450414e-02   2.8638125e-01   2.4539680e-03   3.3607005e-02   3.1838968e-01   1.5872173e-01  -3.4432023e-01  -6.9749251e-01  -5.5064097e-01   3.1877295e-01  -3.3196390e-01  -6.2328307e-02  -3.6948818e-01
  -1.2505080e-01  -4.5334153e-01   2.1163343e-01   5.4181064e-01   3.7085076e-02  -2.2711192e-01   1.2854733e-01   2.4037389e-02  -2.4263921e-01   4.4217016e-02   2.0301654e-01   2.1205627e-02  -3.2433407e-01   8.1762019e-02  -3.3045262e-01  -2.5528527e-01  -4.8603163e-02  -1.8980123e-01  -1.8323458e-01  -1.2056388e-02  -1.3918222e-01  -1.5124251e-02  -4.6212913e-01   4.0005063e-02  -3.9329796e-01  -2.8884697e-01  -1.9275217e-01  -1.4463240e-01  -1.4688891e-01  -2.4893529e-01   1.2564369e-02  -6.1507999e-01   1.1399882e-01  -1.5255373e-01  -1.2307369e-01  -1.3060378e-02  -5.3121029e-02   8.7886280e-02  -4.0444663e-01  -4.0650515e-01  -1.3419020e-01  -1.3795978e-01  -1.4097328e-01  -2.1793307e-02  -2.9602658e-01  -4.7811666e-01  -2.3920047e-01  -1.2530744e-01   2.8808102e-01  -5.0282224e-02
   2.2537650e-01  -2.6036622e-01   5.3310214e-01   7.0865261e-01   2.2087725e-01  -1.1445878e+00   7.8064562e-01  -8.2552446e-01  -6.9140531e-01   2.3905216e-01   7.4528216e-01  -4.5352470e-03  -1.2628699e+00   8.5336346e-01  -8.5956095e-01   3.0371324e-01  -6.0844073e-01  -1.7805376e-02   2.2845394e-01  -4.2688727e-01  -7.8632402e-01  -4.2426619e-02  -6.3954541e-01  -1.0386256e+00  -4.3001969e-02   1.0074097e-01   2.5826240e-01  -5.2579028e-01  -8.5774916e-01  -3.3605259e-01  -2.3302746e-01  -2.3273229e-01  -1.3648547e-01  -1.0926764e+00  -5.0820495e-01  -1.4089917e-01   8.9274347e-01  -7.0230236e-01  -6.7645310e-01  -4.0773128e-01  -8.2759409e-01   3.9135726e-01   8.6029700e-02   6.8334710e-02  -8.7718121e-02  -3.9369203e-01   3.6135881e-02  -1.2741490e-03  -8.6012949e-02  -2.5198179e-01
